Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
23.466,56.66,2.0,400.0,12645.0,19709,939.783,0.15,0.24,0.85,0.264,0.085,0
23.476,56.77,13.0,400.0,12641.0,19701,939.784,0.16,0.25,0.9,0.272,0.084,0
23.486,56.81,4.0,400.0,12646.0,19710,939.773,0.18,0.28,1.02,0.302,0.091,0
23.496,56.85,6.0,400.0,12639.0,19698,939.767,0.19,0.29,1.05,0.31,0.094,0
23.506,57.1,0.0,400.0,12662.0,19731,939.781,0.2,0.3,1.11,0.321,0.095,0
23.516,56.91,0.0,400.0,12663.0,19717,939.781,0.2,0.3,1.14,0.327,0.0969999999999999,0
23.526,56.32,0.0,400.0,12674.0,19744,939.781,0.21,0.32,1.21,0.352,0.105,0
23.537,55.64,0.0,400.0,12665.0,19728,939.779,0.22,0.33,1.23,0.356,0.106,0
23.547,54.43,3.0,400.0,12664.0,19723,939.785,0.21,0.32,1.18,0.344,0.102,0
23.557,53.91,10.0,400.0,12667.0,19725,939.773,0.2,0.31,1.15,0.335,0.099,0
23.567,53.4,1.0,400.0,12662.0,19726,939.774,0.19,0.29,1.08,0.312,0.093,0
23.577,52.96,9.0,400.0,12661.0,19719,939.773,0.18,0.28,1.03,0.299,0.089,0
23.587,52.56,17.0,400.0,12661.0,19715,939.786,0.17,0.25,0.94,0.272,0.081,0
23.597,52.25,10.0,400.0,12657.0,19717,939.795,0.16,0.24,0.89,0.259,0.077,0
23.607,51.91,10.0,400.0,12664.0,19721,939.795,0.14,0.21,0.8,0.231,0.069,0
23.617,51.63,7.0,400.0,12658.0,19712,939.806,0.13,0.2,0.75,0.218,0.065,0
23.627,51.38,6.0,400.0,12666.0,19729,939.799,0.12,0.18,0.66,0.192,0.057,0
23.637,51.16,13.0,400.0,12662.0,19718,939.785,0.11,0.17,0.62,0.18,0.054,0
23.646,50.96,11.0,400.0,12669.0,19713,939.79,0.1,0.15,0.54,0.158,0.047,0
23.656,50.8,13.0,400.0,12661.0,19714,939.784,0.09,0.14,0.51,0.147,0.044,0
23.666,50.63,1.0,400.0,12665.0,19722,939.787,0.08,0.12,0.44,0.128,0.038,0
23.676,50.51,2.0,400.0,12667.0,19729,939.789,0.07,0.11,0.41,0.119,0.035,0
23.686,50.4,3.0,400.0,12668.0,19726,939.793,0.06,0.09,0.35,0.102,0.03,0
23.696,50.17,10.0,400.0,12668.0,19728,939.788,0.06,0.09,0.35,0.098,0.0279999999999999,0
23.706,50.08,6.0,400.0,12665.0,19728,939.785,0.06,0.1,0.37,0.103,0.0289999999999999,0
23.716,49.88,4.0,400.0,12670.0,19728,939.791,0.06,0.09,0.36,0.1009999999999999,0.0289999999999999,0
23.725,49.81,4.0,400.0,12672.0,19729,939.802,0.06,0.09,0.35,0.099,0.0279999999999999,0
23.735,49.74,9.0,400.0,12672.0,19729,939.794,0.06,0.09,0.33,0.093,0.026,0
23.745,49.67,8.0,400.0,12670.0,19718,939.806,0.06,0.08,0.32,0.089,0.025,0
23.755,49.61,7.0,400.0,12669.0,19721,939.798,0.05,0.08,0.31,0.085,0.024,0
23.764,49.54,11.0,400.0,12668.0,19712,939.784,0.06,0.08,0.32,0.088,0.024,0
23.774,49.35,35.0,400.0,12653.0,19696,939.782,0.06,0.09,0.35,0.093,0.026,0
23.784,49.59,32.0,400.0,12648.0,19691,939.784,0.06,0.09,0.37,0.099,0.027,0
23.793000000000003,50.13,39.0,400.0,12649.0,19694,939.781,0.06,0.09,0.37,0.099,0.027,0
23.803,50.75,37.0,400.0,12647.0,19691,939.772,0.06,0.09,0.36,0.098,0.027,0
23.813,51.3,33.0,400.0,12649.0,19701,939.786,0.06,0.09,0.35,0.096,0.026,0
23.822,51.89,32.0,400.0,12651.0,19688,939.781,0.06,0.08,0.33,0.09,0.025,0
23.832,52.39,31.0,400.0,12661.0,19703,939.779,0.05,0.08,0.32,0.086,0.024,0
23.842,52.85,27.0,400.0,12659.0,19704,939.787,0.05,0.07,0.29,0.079,0.022,0
23.851,53.25,31.0,400.0,12652.0,19698,939.787,0.06,0.08,0.33,0.085,0.022,0
23.861,53.66,15.0,400.0,12664.0,19713,939.79,0.06,0.09,0.36,0.095,0.025,0
23.87,53.99,12.0,400.0,12660.0,19701,939.781,0.06,0.09,0.37,0.0969999999999999,0.025,0
23.88,54.3,16.0,400.0,12665.0,19708,939.782,0.06,0.09,0.37,0.0969999999999999,0.025,0
23.89,54.58,31.0,400.0,12661.0,19706,939.782,0.06,0.09,0.36,0.096,0.025,0
23.899,54.85,29.0,400.0,12664.0,19705,939.795,0.06,0.08,0.35,0.091,0.024,0
23.909,55.04,17.0,400.0,12667.0,19717,939.786,0.06,0.08,0.34,0.088,0.023,0
23.918000000000003,55.25,9.0,400.0,12671.0,19715,939.787,0.06,0.09,0.35,0.093,0.025,0
23.928,55.5,21.0,400.0,12667.0,19707,939.784,0.06,0.09,0.37,0.099,0.026,0
23.937,55.71,7.0,400.0,12676.0,19719,939.795,0.08,0.12,0.48,0.124,0.032,0
23.946,55.83,17.0,400.0,12671.0,19709,939.784,0.09,0.12,0.51,0.132,0.034,0
23.956,55.98,10.0,400.0,12669.0,19717,939.794,0.09,0.13,0.53,0.1369999999999999,0.035,0
23.965,56.13,18.0,400.0,12675.0,19709,939.79,0.09,0.13,0.54,0.14,0.036,0
23.975,56.23,7.0,400.0,12674.0,19714,939.791,0.09,0.13,0.54,0.139,0.036,0
23.984,56.37,7.0,400.0,12673.0,19715,939.791,0.09,0.12,0.52,0.134,0.035,0
23.993,56.47,13.0,400.0,12680.0,19718,939.803,0.09,0.12,0.51,0.131,0.034,0
24.003,56.57,9.0,400.0,12676.0,19719,939.81,0.09,0.13,0.56,0.14,0.035,0
24.012,56.66,9.0,400.0,12674.0,19714,939.809,0.09,0.13,0.56,0.142,0.035,0
24.021,56.76,6.0,400.0,12678.0,19710,939.808,0.09,0.13,0.56,0.141,0.035,0
24.031,56.83,6.0,400.0,12681.0,19720,939.805,0.09,0.13,0.55,0.139,0.034,0
24.04,56.9,15.0,400.0,12681.0,19721,939.805,0.09,0.12,0.52,0.131,0.033,0
24.049,56.96,4.0,400.0,12679.0,19725,939.813,0.08,0.12,0.5,0.127,0.031,0
24.059,57.2,0.0,400.0,12691.0,19740,939.814,0.09,0.12,0.51,0.126,0.03,0
24.068,56.96,0.0,400.0,12697.0,19750,939.808,0.09,0.12,0.53,0.13,0.031,0
24.077,56.37,0.0,400.0,12703.0,19747,939.816,0.09,0.12,0.53,0.131,0.032,0
24.086,55.13,0.0,400.0,12698.0,19745,939.813,0.09,0.12,0.52,0.128,0.031,0
24.095,54.47,5.0,400.0,12699.0,19752,939.812,0.08,0.11,0.49,0.121,0.0289999999999999,0
24.105,53.94,2.0,400.0,12701.0,19747,939.804,0.08,0.11,0.47,0.1159999999999999,0.0279999999999999,0
24.114,53.43,11.0,400.0,12698.0,19738,939.81,0.07,0.1,0.43,0.107,0.026,0
24.123,53.03,0.0,400.0,12700.0,19743,939.82,0.07,0.09,0.41,0.102,0.024,0
24.132,52.6,0.0,400.0,12698.0,19750,939.825,0.07,0.09,0.42,0.1009999999999999,0.024,0
24.141,52.25,5.0,400.0,12698.0,19738,939.822,0.07,0.1,0.44,0.105,0.024,0
24.15,51.92,0.0,400.0,12698.0,19749,939.825,0.07,0.1,0.45,0.108,0.025,0
24.159,51.65,5.0,400.0,12704.0,19743,939.825,0.07,0.1,0.45,0.107,0.025,0
24.169,51.26,6.0,400.0,12697.0,19746,939.824,0.08,0.1,0.47,0.11,0.025,0
24.178,51.06,7.0,400.0,12702.0,19744,939.821,0.08,0.11,0.49,0.1159999999999999,0.026,0
24.187,50.88,12.0,400.0,12693.0,19739,939.827,0.08,0.11,0.51,0.12,0.027,0
24.196,50.74,12.0,400.0,12700.0,19741,939.823,0.08,0.11,0.51,0.12,0.027,0
24.205,50.58,12.0,400.0,12698.0,19740,939.818,0.08,0.11,0.49,0.1169999999999999,0.026,0
24.214,50.41,15.0,400.0,12696.0,19737,939.803,0.08,0.11,0.48,0.114,0.026,0
24.223000000000003,50.31,13.0,400.0,12695.0,19745,939.799,0.07,0.1,0.45,0.106,0.024,0
24.232,50.21,8.0,400.0,12705.0,19748,939.795,0.07,0.1,0.43,0.102,0.023,0
24.241,50.08,10.0,400.0,12704.0,19749,939.805,0.06,0.09,0.39,0.093,0.021,0
24.25,50.0,15.0,400.0,12696.0,19733,939.801,0.06,0.08,0.37,0.088,0.02,0
24.259,49.86,19.0,400.0,12697.0,19733,939.805,0.07,0.09,0.42,0.098,0.021,0
24.267,49.84,8.0,400.0,12703.0,19744,939.796,0.07,0.09,0.43,0.1,0.022,0
24.276,49.76,17.0,400.0,12696.0,19736,939.796,0.07,0.09,0.43,0.1,0.022,0
24.285,49.7,17.0,400.0,12699.0,19738,939.794,0.07,0.09,0.43,0.099,0.022,0
24.294,49.62,7.0,400.0,12709.0,19746,939.796,0.07,0.09,0.41,0.095,0.021,0
24.303,49.56,5.0,400.0,12703.0,19744,939.801,0.06,0.09,0.39,0.092,0.02,0
24.312,49.41,35.0,400.0,12687.0,19719,939.801,0.06,0.08,0.36,0.085,0.018,0
24.321,49.61,32.0,400.0,12682.0,19717,939.793,0.06,0.08,0.35,0.081,0.018,0
24.329,50.14,50.0,400.0,12678.0,19702,939.803,0.05,0.07,0.31,0.073,0.016,0
24.338,50.76,41.0,400.0,12684.0,19708,939.807,0.05,0.06,0.3,0.069,0.015,0
24.347,51.4,33.0,400.0,12679.0,19712,939.806,0.04,0.06,0.26,0.062,0.013,0
24.356,52.37,31.0,400.0,12687.0,19718,939.809,0.04,0.05,0.23,0.054,0.012,0
24.365,52.86,36.0,400.0,12690.0,19721,939.809,0.03,0.04,0.2,0.048,0.01,0
24.373,53.27,20.0,400.0,12690.0,19734,939.813,0.03,0.04,0.19,0.044,0.01,0
24.382,53.64,22.0,400.0,12694.0,19728,939.82,0.03,0.04,0.17,0.039,0.008,0
24.391,54.0,22.0,400.0,12695.0,19733,939.815,0.03,0.03,0.15,0.036,0.008,0
24.399,54.34,18.0,400.0,12698.0,19724,939.815,0.02,0.03,0.13,0.031,0.0069999999999999,0
24.408,54.6,23.0,400.0,12695.0,19725,939.811,0.02,0.03,0.12,0.0289999999999999,0.006,0
24.417,54.81,30.0,400.0,12694.0,19724,939.82,0.04,0.05,0.25,0.057,0.012,0
24.425,55.06,28.0,400.0,12697.0,19723,939.811,0.05,0.06,0.28,0.064,0.013,0
24.434,55.27,16.0,400.0,12705.0,19735,939.806,0.05,0.07,0.31,0.071,0.015,0
24.443,55.52,6.0,400.0,12702.0,19740,939.822,0.05,0.07,0.32,0.073,0.015,0
24.451,55.67,0.0,400.0,12710.0,19742,939.839,0.05,0.07,0.32,0.074,0.016,0
24.46,55.85,11.0,400.0,12703.0,19733,939.848,0.05,0.07,0.32,0.073,0.015,0
24.468000000000004,55.98,23.0,400.0,12698.0,19737,939.843,0.05,0.07,0.31,0.071,0.015,0
24.477,56.15,7.0,400.0,12711.0,19740,939.85,0.06,0.08,0.38,0.086,0.018,0
24.485,56.23,10.0,400.0,12702.0,19733,939.842,0.06,0.08,0.4,0.09,0.018,0
24.494,56.36,6.0,400.0,12712.0,19745,939.848,0.07,0.1,0.46,0.103,0.02,0
24.503,56.46,11.0,400.0,12712.0,19732,939.849,0.08,0.1,0.5,0.111,0.022,0
24.511,56.57,14.0,400.0,12706.0,19735,939.841,0.09,0.12,0.59,0.129,0.025,0
24.52,56.67,11.0,400.0,12712.0,19744,939.843,0.1,0.13,0.63,0.139,0.027,0
24.528,56.75,1.0,400.0,12707.0,19734,939.839,0.11,0.14,0.68,0.149,0.0289999999999999,0
24.536,56.82,12.0,400.0,12707.0,19745,939.847,0.11,0.14,0.69,0.151,0.0289999999999999,0
24.545,56.9,19.0,400.0,12714.0,19738,939.85,0.11,0.14,0.68,0.149,0.0289999999999999,0
24.553,56.97,15.0,400.0,12709.0,19734,939.842,0.11,0.15,0.71,0.16,0.033,0
24.562,57.22,0.0,400.0,12725.0,19762,939.844,0.12,0.16,0.74,0.1669999999999999,0.035,0
24.57,56.97,0.0,400.0,12738.0,19773,939.846,0.12,0.16,0.74,0.1669999999999999,0.035,0
24.578000000000003,56.35,0.0,400.0,12734.0,19764,939.843,0.13,0.17,0.84,0.185,0.036,0
24.587,55.68,0.0,400.0,12732.0,19772,939.843,0.15,0.2,0.97,0.211,0.0409999999999999,0
24.595,55.0,1.0,400.0,12731.0,19763,939.847,0.19,0.24,1.2,0.26,0.049,0
24.604,54.41,0.5,400.0,12729.0,19772,939.846,0.2,0.26,1.27,0.2739999999999999,0.052,0
24.612,53.86,0.0,400.0,12737.0,19767,939.851,0.21,0.27,1.33,0.287,0.054,0
24.62,53.34,8.0,400.0,12726.0,19762,939.837,0.21,0.27,1.33,0.287,0.054,0
24.628,52.92,0.0,400.0,12725.0,19758,939.826,0.22,0.28,1.38,0.295,0.053,0
24.637,52.55,8.0,400.0,12729.0,19759,939.836,0.23,0.29,1.43,0.303,0.054,0
24.645,52.17,6.0,400.0,12728.0,19756,939.832,0.23,0.29,1.46,0.307,0.055,0
24.653,51.9,6.0,400.0,12734.0,19762,939.831,0.24,0.31,1.52,0.331,0.063,0
24.661,51.64,1.0,400.0,12733.0,19769,939.838,0.24,0.31,1.53,0.332,0.063,0
24.67,51.38,13.0,400.0,12729.0,19755,939.837,0.25,0.32,1.59,0.341,0.064,0
24.678,51.15,7.0,400.0,12733.0,19766,939.825,0.25,0.32,1.58,0.34,0.063,0
24.686,50.98,12.0,400.0,12732.0,19765,939.834,0.24,0.31,1.53,0.3289999999999999,0.061,0
24.694000000000003,50.83,12.0,400.0,12735.0,19761,939.838,0.25,0.32,1.59,0.336,0.059,0
24.702,50.65,7.0,400.0,12734.0,19756,939.83,0.26,0.33,1.68,0.35,0.06,0
24.71,50.49,7.0,400.0,12729.0,19750,939.833,0.27,0.34,1.71,0.356,0.061,0
24.719,50.37,3.0,400.0,12734.0,19758,939.833,0.27,0.33,1.7,0.354,0.061,0
24.727,50.24,20.0,400.0,12729.0,19748,939.83,0.26,0.33,1.67,0.349,0.06,0
24.735,50.13,13.0,400.0,12735.0,19763,939.83,0.25,0.31,1.58,0.33,0.057,0
24.743,50.05,8.0,400.0,12730.0,19763,939.827,0.24,0.3,1.53,0.319,0.055,0
24.751,49.98,14.0,400.0,12729.0,19752,939.834,0.23,0.28,1.46,0.302,0.051,0
24.759,49.9,0.0,400.0,12736.0,19764,939.829,0.22,0.28,1.43,0.296,0.05,0
24.767,49.82,3.0,400.0,12737.0,19765,939.822,0.21,0.26,1.35,0.28,0.047,0
24.775,49.73,11.0,400.0,12734.0,19759,939.827,0.2,0.25,1.3,0.27,0.046,0
24.783,49.67,15.0,400.0,12739.0,19763,939.829,0.2,0.25,1.28,0.264,0.044,0
24.791,49.59,13.0,400.0,12731.0,19758,939.836,0.2,0.24,1.26,0.259,0.043,0
24.799,49.53,10.0,400.0,12738.0,19755,939.838,0.19,0.24,1.22,0.252,0.042,0
24.807,49.37,40.0,400.0,12715.0,19729,939.842,0.18,0.22,1.14,0.2339999999999999,0.039,0
24.815,49.64,44.0,400.0,12710.0,19727,939.842,0.17,0.21,1.09,0.225,0.037,0
24.823,50.15,36.0,400.0,12711.0,19725,939.839,0.16,0.19,0.99,0.204,0.034,0
24.831,50.81,29.0,400.0,12720.0,19731,939.844,0.15,0.18,0.94,0.1939999999999999,0.032,0
24.839,51.38,43.0,400.0,12714.0,19731,939.837,0.15,0.18,0.93,0.1889999999999999,0.03,0
24.847,51.89,33.0,400.0,12722.0,19737,939.852,0.14,0.18,0.91,0.185,0.03,0
24.854,52.44,33.0,400.0,12722.0,19737,939.844,0.13,0.17,0.86,0.175,0.0279999999999999,0
24.862,52.9,26.0,400.0,12721.0,19739,939.848,0.13,0.16,0.83,0.168,0.027,0
24.87,53.26,30.0,400.0,12724.0,19739,939.84,0.12,0.15,0.76,0.154,0.025,0
24.878,53.68,14.0,400.0,12723.0,19740,939.834,0.11,0.14,0.72,0.147,0.024,0
24.886,54.05,23.0,400.0,12723.0,19741,939.819,0.1,0.12,0.65,0.132,0.021,0
24.894,54.33,17.0,400.0,12726.0,19748,939.827,0.1,0.12,0.61,0.125,0.02,0
24.901,54.6,12.0,400.0,12735.0,19752,939.831,0.09,0.11,0.59,0.12,0.019,0
24.909,54.84,24.0,400.0,12727.0,19748,939.831,0.09,0.11,0.6,0.121,0.019,0
24.917,55.1,13.0,400.0,12731.0,19754,939.84,0.1,0.12,0.64,0.128,0.02,0
24.925,55.32,13.0,400.0,12735.0,19756,939.836,0.1,0.13,0.66,0.133,0.021,0
24.932,55.48,23.0,400.0,12736.0,19754,939.842,0.11,0.13,0.68,0.1369999999999999,0.021,0
24.94,55.67,11.0,400.0,12734.0,19755,939.85,0.11,0.13,0.68,0.1369999999999999,0.021,0
24.948,55.85,11.0,400.0,12738.0,19757,939.832,0.1,0.13,0.66,0.132,0.021,0
24.9555,56.0,11.0,400.0,12741.0,19757,939.83,0.1,0.12,0.64,0.129,0.02,0
24.963,56.15,8.0,400.0,12740.0,19749,939.835,0.19,0.23,1.23,0.241,0.035,0
24.971,56.29,12.0,400.0,12737.0,19750,939.842,0.25,0.31,1.65,0.3229999999999999,0.047,0
24.979,56.38,18.0,400.0,12738.0,19755,939.839,0.28,0.33,1.8,0.349,0.049,0
24.986,56.46,13.0,400.0,12747.0,19764,939.824,0.29,0.35,1.9,0.369,0.051,0
24.994,56.61,16.0,400.0,12745.0,19760,939.83,0.3,0.36,1.95,0.377,0.052,0
25.001,56.66,14.0,400.0,12743.0,19754,939.834,0.3,0.36,1.97,0.381,0.052,0
25.009,56.76,6.0,400.0,12741.0,19756,939.815,0.3,0.36,1.95,0.377,0.052,0
25.016,56.85,8.0,400.0,12745.0,19758,939.818,0.29,0.34,1.87,0.361,0.05,0
25.024,56.91,4.0,400.0,12744.0,19766,939.824,0.29,0.34,1.86,0.356,0.047,0
25.032,57.0,7.0,400.0,12743.0,19752,939.841,0.28,0.33,1.8,0.3429999999999999,0.045,0
25.039,57.22,0.0,400.0,12759.0,19771,939.833,0.28,0.32,1.8,0.342,0.044,0
25.047,56.93,0.0,400.0,12777.0,19795,939.818,0.27,0.32,1.8,0.3389999999999999,0.042,0
25.054,55.72,0.0,400.0,12771.0,19795,939.821,0.27,0.32,1.77,0.3339999999999999,0.042,0
25.062,55.07,0.0,400.0,12766.0,19779,939.817,0.27,0.32,1.78,0.3339999999999999,0.0409999999999999,0
25.069000000000003,54.47,0.0,400.0,12770.0,19790,939.818,0.27,0.31,1.75,0.33,0.0409999999999999,0
25.077,53.91,9.0,400.0,12768.0,19784,939.841,0.25,0.3,1.67,0.314,0.039,0
25.084,53.42,5.0,400.0,12773.0,19784,939.839,0.25,0.29,1.62,0.304,0.038,0
25.091,52.94,0.0,400.0,12774.0,19797,939.843,0.23,0.27,1.49,0.28,0.035,0
25.099,52.56,7.0,400.0,12770.0,19784,939.835,0.22,0.25,1.42,0.268,0.033,0
25.106,52.26,6.0,400.0,12764.0,19784,939.829,0.2,0.23,1.29,0.242,0.03,0
25.114,51.95,9.0,400.0,12768.0,19786,939.829,0.19,0.22,1.22,0.2289999999999999,0.0279999999999999,0
25.121,51.68,13.0,400.0,12761.0,19780,939.82,0.17,0.19,1.08,0.204,0.025,0
25.128,51.44,10.0,400.0,12766.0,19776,939.817,0.16,0.18,1.02,0.191,0.024,0
25.136,51.23,13.0,400.0,12766.0,19781,939.818,0.15,0.18,0.98,0.184,0.023,0
25.143,51.03,4.0,400.0,12772.0,19778,939.835,0.15,0.17,0.96,0.179,0.022,0
25.15,50.85,11.0,400.0,12766.0,19774,939.838,0.14,0.16,0.89,0.1669999999999999,0.02,0
25.158,50.57,16.0,400.0,12764.0,19777,939.824,0.12,0.15,0.82,0.153,0.019,0
25.165,50.45,12.0,400.0,12769.0,19779,939.827,0.11,0.13,0.74,0.138,0.017,0
25.172,50.31,5.0,400.0,12769.0,19775,939.831,0.11,0.12,0.7,0.131,0.016,0
25.179,50.19,9.0,400.0,12772.0,19786,939.834,0.11,0.13,0.71,0.132,0.016,0
25.187,50.11,4.0,400.0,12769.0,19782,939.834,0.11,0.12,0.7,0.131,0.016,0
25.194000000000003,50.02,8.0,400.0,12777.0,19790,939.828,0.1,0.12,0.67,0.126,0.015,0
25.201,49.93,11.0,400.0,12773.0,19779,939.828,0.1,0.12,0.65,0.122,0.015,0
25.208,49.84,0.0,400.0,12771.0,19783,939.83,0.13,0.15,0.86,0.159,0.019,0
25.215,49.77,11.0,400.0,12772.0,19778,939.825,0.15,0.17,0.97,0.179,0.021,0
25.223000000000003,49.64,9.0,400.0,12779.0,19792,939.812,0.17,0.19,1.1,0.204,0.024,0
25.23,49.62,3.0,400.0,12780.0,19794,939.827,0.18,0.18,1.21,0.188,0.004,0
25.237,49.44,27.0,400.0,12759.0,19763,939.826,0.18,0.19,1.26,0.1969999999999999,0.004,0
25.244,49.74,38.0,400.0,12754.0,19752,939.843,0.2,0.21,1.36,0.213,0.005,0
25.251,50.26,37.0,400.0,12757.0,19752,939.841,0.25,0.26,1.72,0.268,0.006,0
25.258000000000003,50.89,32.0,400.0,12753.0,19755,939.83,0.26,0.27,1.81,0.282,0.006,0
25.265,51.46,37.0,400.0,12757.0,19759,939.835,0.27,0.28,1.89,0.294,0.0069999999999999,0
25.272,51.99,37.0,400.0,12754.0,19756,939.828,0.27,0.28,1.89,0.294,0.0069999999999999,0
25.279,52.52,32.0,400.0,12760.0,19763,939.834,0.28,0.29,1.93,0.296,0.0069999999999999,0
25.286,52.98,29.0,400.0,12764.0,19758,939.83,0.28,0.29,1.91,0.298,0.0069999999999999,0
25.293000000000003,53.44,27.0,400.0,12766.0,19762,939.814,0.27,0.28,1.84,0.287,0.006,0
25.3,53.81,18.0,400.0,12766.0,19769,939.821,0.26,0.27,1.79,0.2789999999999999,0.006,0
25.307,54.17,17.0,400.0,12774.0,19773,939.817,0.25,0.26,1.75,0.273,0.006,0
25.314,54.46,22.0,400.0,12772.0,19760,939.817,0.25,0.26,1.71,0.267,0.006,0
25.321,54.76,19.0,400.0,12779.0,19779,939.815,0.25,0.26,1.7,0.265,0.006,0
25.328000000000003,55.01,11.0,400.0,12776.0,19772,939.815,0.24,0.25,1.67,0.261,0.006,0
25.335,55.23,21.0,400.0,12779.0,19773,939.835,0.24,0.25,1.67,0.261,0.006,0
25.342,55.45,13.0,400.0,12781.0,19780,939.831,0.25,0.26,1.7,0.265,0.006,0
25.349,55.66,19.0,400.0,12777.0,19774,939.829,0.26,0.27,1.79,0.2789999999999999,0.006,0
25.356,55.86,11.0,400.0,12776.0,19774,939.826,0.27,0.28,1.84,0.287,0.006,0
25.363000000000003,56.01,8.0,400.0,12776.0,19779,939.835,0.28,0.31,1.88,0.326,0.027,0
25.37,56.16,12.0,400.0,12780.0,19771,939.844,0.29,0.32,1.93,0.336,0.0279999999999999,0
25.376,56.28,8.0,400.0,12783.0,19782,939.837,0.29,0.32,1.93,0.335,0.0279999999999999,0
25.383000000000003,56.42,12.0,400.0,12781.0,19777,939.842,0.28,0.31,1.86,0.324,0.027,0
25.39,56.56,18.0,400.0,12782.0,19771,939.845,0.27,0.3,1.81,0.315,0.026,0
25.397,56.64,8.0,400.0,12789.0,19783,939.838,0.29,0.32,1.92,0.332,0.027,0
25.404,56.76,0.0,400.0,12786.0,19790,939.827,0.29,0.32,1.95,0.3379999999999999,0.027,0
25.41,56.86,14.0,400.0,12781.0,19777,939.816,0.29,0.32,1.95,0.337,0.027,0
25.417,56.96,17.0,400.0,12782.0,19776,939.823,0.29,0.33,1.97,0.34,0.027,0
25.424,57.01,10.0,400.0,12788.0,19790,939.824,0.3,0.33,1.99,0.344,0.0279999999999999,0
25.431,57.09,15.0,400.0,12788.0,19782,939.823,0.31,0.35,2.09,0.36,0.0279999999999999,0
25.437,57.14,7.0,400.0,12791.0,19786,939.827,0.35,0.38,2.32,0.3989999999999999,0.031,0
25.444000000000003,57.39,0.0,400.0,12810.0,19806,939.829,0.36,0.39,2.4,0.412,0.032,0
25.451,57.16,0.0,400.0,12809.0,19809,939.828,0.38,0.42,2.53,0.433,0.033,0
25.457,56.51,0.0,400.0,12813.0,19817,939.827,0.38,0.42,2.54,0.435,0.033,0
25.464,55.84,0.0,400.0,12813.0,19807,939.831,0.37,0.41,2.48,0.426,0.033,0
25.471,55.2,0.0,400.0,12809.0,19808,939.825,0.36,0.4,2.42,0.416,0.032,0
25.477,54.57,3.0,400.0,12808.0,19804,939.83,0.34,0.37,2.27,0.39,0.03,0
25.484,54.0,2.0,400.0,12812.0,19807,939.825,0.33,0.36,2.19,0.375,0.0289999999999999,0
25.491,53.51,5.0,400.0,12816.0,19809,939.816,0.3,0.33,2.0,0.3429999999999999,0.026,0
25.497,53.1,8.0,400.0,12805.0,19804,939.817,0.28,0.31,1.9,0.326,0.025,0
25.504,52.7,12.0,400.0,12808.0,19801,939.82,0.27,0.3,1.8,0.309,0.024,0
25.51,52.38,7.0,400.0,12807.0,19798,939.829,0.24,0.26,1.61,0.276,0.021,0
25.517,52.07,11.0,400.0,12809.0,19805,939.85,0.23,0.25,1.51,0.26,0.02,0
25.523000000000003,51.83,15.0,400.0,12807.0,19798,939.852,0.21,0.22,1.46,0.228,0.005,0
25.53,51.57,18.0,400.0,12807.0,19804,939.847,0.21,0.22,1.46,0.228,0.005,0
25.536,51.375,1.0,400.0,12809.0,19807,939.842,0.21,0.21,1.41,0.22,0.005,0
25.543000000000003,51.18,6.0,400.0,12812.0,19798,939.832,0.2,0.21,1.37,0.214,0.005,0
25.549,51.01,0.0,400.0,12809.0,19813,939.838,0.19,0.19,1.28,0.2,0.005,0
25.556,50.86,0.0,400.0,12814.0,19818,939.832,0.18,0.19,1.23,0.191,0.004,0
25.562,50.68,5.0,400.0,12810.0,19809,939.829,0.16,0.17,1.12,0.174,0.004,0
25.569000000000003,50.59,15.0,400.0,12805.0,19800,939.833,0.15,0.16,1.06,0.165,0.004,0
25.575,50.49,3.0,400.0,12813.0,19809,939.825,0.15,0.16,0.98,0.168,0.013,0
25.582,50.39,12.0,400.0,12812.0,19803,939.818,0.14,0.16,0.96,0.166,0.013,0
25.588,50.23,14.0,400.0,12814.0,19808,939.821,0.14,0.15,0.92,0.158,0.012,0
25.594,50.15,11.0,400.0,12812.0,19809,939.821,0.15,0.15,1.01,0.157,0.004,0
25.601,50.12,13.0,400.0,12816.0,19803,939.812,0.18,0.19,1.23,0.192,0.004,0
25.607,50.0,12.0,400.0,12814.0,19802,939.817,0.2,0.21,1.36,0.213,0.005,0
25.613000000000003,49.98,10.0,400.0,12817.0,19799,939.809,0.23,0.24,1.62,0.252,0.006,0
25.62,49.89,11.0,400.0,12813.0,19802,939.804,0.24,0.25,1.69,0.263,0.006,0
25.626,49.81,9.0,400.0,12810.0,19796,939.808,0.25,0.26,1.72,0.2689999999999999,0.006,0
25.632,49.74,12.0,400.0,12812.0,19802,939.816,0.26,0.27,1.78,0.278,0.006,0
25.639,49.6,31.0,400.0,12801.0,19782,939.819,0.26,0.27,1.8,0.281,0.006,0
25.645,49.86,30.0,400.0,12796.0,19786,939.824,0.26,0.27,1.78,0.2769999999999999,0.006,0
25.651,50.41,39.0,400.0,12795.0,19778,939.823,0.25,0.26,1.74,0.272,0.006,0
25.657,51.04,34.0,400.0,12799.0,19786,939.82,0.24,0.25,1.65,0.257,0.006,0
25.664,51.64,24.0,400.0,12801.0,19784,939.824,0.23,0.24,1.59,0.247,0.006,0
